tree= 0, node=  1, feature= 1, thr= 98.04, gain=0.266636
tree= 0, node=  2, feature= 2, thr= 21.57, gain=0.160585
tree= 0, node=  3, feature= 2, thr= 43.14, gain=0.183457
tree= 0, node=  4, feature= 7, thr= 31.37, gain=0.462565
tree= 0, node=  5, feature= 4, thr= 45.10, gain=0.184345
tree= 0, node=  6, feature= 5, thr= 41.18, gain=0.190485
tree= 0, node=  7, feature= 5, thr= 71.45, gain=0.218767
tree= 0, node=  8, feature= 4, thr= 34.24, gain=0.284692
tree= 0, node=  9, feature= 2, thr=  0.41, gain=0.079718
tree= 0, node= 10, feature= 7, thr= 47.06, gain=0.431598
tree= 0, node= 11, feature= 8, thr= 50.98, gain=0.281331
tree= 0, node= 12, feature= 4, thr= 33.33, gain=0.364513
tree= 0, node= 13, feature= 2, thr= 14.33, gain=0.116860
tree= 0, node= 14, feature= 9, thr= 21.57, gain=0.392498
tree= 0, node= 15, feature= 7, thr= 66.35, gain=0.353937
tree= 0, node= 16, feature= 0, thr= 62.75, gain=0.112964
tree= 0, node= 17, feature= 7, thr=  3.04, gain=0.190788
tree= 0, node= 18, feature= 1, thr= 61.47, gain=0.285362
tree= 0, node= 19, feature= 0, thr= 37.25, gain=0.383579
tree= 0, node= 20, feature= 0, thr= 43.14, gain=0.226261
tree= 0, node= 21, feature= 2, thr= 55.65, gain=0.110847
tree= 0, node= 22, feature= 2, thr= 81.65, gain=0.095351
tree= 0, node= 23, feature= 4, thr= 74.59, gain=0.052444
tree= 0, node= 24, feature= 6, thr= 21.57, gain=0.092802
tree= 0, node= 25, feature= 3, thr= 64.65, gain=0.272036
tree= 0, node= 26, feature= 0, thr= 56.86, gain=0.187613
tree= 0, node= 27, feature= 9, thr= 11.76, gain=0.582694
tree= 0, node= 28, feature= 1, thr= 99.02, gain=0.017627
tree= 0, node= 29, feature= 1, thr= 99.02, gain=0.073904
tree= 0, node= 30, feature= 3, thr= 94.12, gain=0.110760
tree= 0, node= 31, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 32, feature= 6, thr= 19.61, gain=0.055713
tree= 0, node= 33, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 34, feature= 4, thr= 36.22, gain=0.032039
tree= 0, node= 35, feature= 1, thr= 76.47, gain=0.437579
tree= 0, node= 36, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 37, feature= 3, thr= 88.24, gain=0.541663
tree= 0, node= 38, feature= 8, thr= 66.67, gain=0.369085
tree= 0, node= 39, feature= 0, thr= 86.84, gain=0.133864
tree= 0, node= 40, feature= 6, thr= 20.71, gain=0.395522
tree= 0, node= 41, feature= 2, thr= 31.18, gain=0.088768
tree= 0, node= 42, feature= 9, thr= 56.24, gain=0.259154
tree= 0, node= 43, feature= 8, thr= 72.55, gain=0.220019
tree= 0, node= 44, feature= 3, thr= 84.31, gain=0.414791
tree= 0, node= 45, feature= 6, thr= 41.29, gain=0.389247
tree= 0, node= 46, feature= 4, thr= 54.24, gain=0.083454
tree= 0, node= 47, feature= 7, thr= 76.47, gain=0.297981
tree= 0, node= 48, feature= 3, thr= 78.41, gain=0.171710
tree= 0, node= 49, feature= 8, thr= 88.35, gain=0.175188
tree= 0, node= 50, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 51, feature= 0, thr= 56.86, gain=0.179405
tree= 0, node= 52, feature= 5, thr= 69.29, gain=0.233398
tree= 0, node= 53, feature= 8, thr= 68.63, gain=0.470690
tree= 0, node= 54, feature= 1, thr= 99.02, gain=0.053278
tree= 0, node= 55, feature= 4, thr= 23.53, gain=0.430649
tree= 0, node= 56, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 57, feature= 0, thr= 52.94, gain=0.384088
tree= 0, node= 58, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 59, feature= 7, thr= 53.25, gain=0.528876
tree= 0, node= 60, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 61, feature= 6, thr= 37.25, gain=0.592929
tree= 0, node= 64, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 65, feature= 3, thr= 82.12, gain=0.046500
tree= 0, node= 68, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 69, feature= 5, thr=  7.82, gain=0.069560
tree= 0, node= 70, feature= 4, thr= 54.45, gain=0.028951
tree= 0, node= 71, feature= 2, thr=  4.31, gain=0.086482
tree= 0, node= 74, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 75, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 76, feature= 4, thr= 29.41, gain=0.187179
tree= 0, node= 77, feature= 7, thr= 92.00, gain=0.413401
tree= 0, node= 78, feature= 9, thr= 41.18, gain=0.324884
tree= 0, node= 79, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 80, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 81, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 82, feature= 5, thr= 63.24, gain=0.231044
tree= 0, node= 83, feature= 6, thr= 23.53, gain=0.446653
tree= 0, node= 84, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 85, feature= 3, thr= 84.63, gain=0.050137
tree= 0, node= 86, feature= 2, thr= 76.71, gain=0.182396
tree= 0, node= 87, feature= 6, thr= 67.06, gain=0.056875
tree= 0, node= 88, feature= 6, thr=  3.92, gain=0.072481
tree= 0, node= 89, feature= 6, thr= 49.02, gain=0.056483
tree= 0, node= 90, feature= 2, thr= 96.12, gain=0.075899
tree= 0, node= 91, feature= 9, thr= 40.08, gain=0.565422
tree= 0, node= 92, feature= 1, thr= 65.33, gain=0.458198
tree= 0, node= 93, feature= 7, thr= 98.04, gain=0.365048
tree= 0, node= 94, feature= 2, thr= 64.82, gain=0.111202
tree= 0, node= 95, feature= 8, thr= 73.10, gain=0.067332
tree= 0, node= 96, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 97, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 98, feature= 6, thr= 51.06, gain=0.069169
tree= 0, node= 99, feature= 6, thr= 38.82, gain=0.074315
tree= 0, node=102, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=103, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=104, feature= 8, thr= 47.06, gain=0.281226
tree= 0, node=105, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=106, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=107, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=108, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=109, feature= 4, thr= 22.24, gain=0.249881
tree= 0, node=110, feature= 2, thr= 18.29, gain=0.014343
tree= 0, node=111, feature= 8, thr= 45.10, gain=0.391903
tree= 0, node=114, feature= 6, thr= 48.31, gain=0.257185
tree= 0, node=115, feature= 4, thr= 49.76, gain=0.047352
tree= 0, node=118, feature= 5, thr= 24.80, gain=0.200375
tree= 0, node=119, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=122, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=123, feature= 9, thr= 30.75, gain=0.445305
tree= 0, node=130, feature= 2, thr=  1.24, gain=0.008145
tree= 0, node=131, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=138, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=139, feature= 2, thr=  5.35, gain=0.012779
tree= 0, node=140, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=141, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=142, feature= 6, thr= 94.41, gain=0.332111
tree= 0, node=143, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=152, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=153, feature= 8, thr= 22.00, gain=0.129526
tree= 0, node=154, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=155, feature= 9, thr= 82.35, gain=0.046449
tree= 0, node=156, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=157, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=164, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=165, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=166, feature= 8, thr= 58.35, gain=0.170728
tree= 0, node=167, feature= 3, thr= 84.31, gain=0.037863
tree= 0, node=170, feature= 1, thr= 41.20, gain=0.118064
tree= 0, node=171, feature= 8, thr= 70.18, gain=0.091121
tree= 0, node=172, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=173, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=174, feature= 1, thr= 82.35, gain=0.266186
tree= 0, node=175, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=176, feature= 4, thr= 69.86, gain=0.090585
tree= 0, node=177, feature= 4, thr= 93.65, gain=0.239027
tree= 0, node=178, feature= 5, thr= 88.63, gain=0.123844
tree= 0, node=179, feature= 7, thr= 49.02, gain=0.114240
tree= 0, node=180, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=181, feature= 5, thr= 98.04, gain=0.444254
tree= 0, node=182, feature= 1, thr= 74.12, gain=0.248103
tree= 0, node=183, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=184, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=185, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=186, feature= 5, thr= 98.04, gain=0.238860
tree= 0, node=187, feature= 0, thr= 27.45, gain=0.092372
tree= 0, node=188, feature= 7, thr= 49.18, gain=0.228511
tree= 0, node=189, feature= 2, thr= 86.27, gain=0.108389
tree= 0, node=190, feature= 5, thr= 99.29, gain=0.167774
tree= 0, node=191, feature= 4, thr= 92.16, gain=0.051844
tree= 0, node=196, feature= 1, thr= 99.02, gain=0.008552
tree= 0, node=197, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=198, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=199, feature= 6, thr= 78.47, gain=0.057704
tree= 0, node=208, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=209, feature= 6, thr= 31.37, gain=0.036170
tree= 0, node=218, feature= 1, thr=100.00, gain=0.000000
tree= 0, node=219, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=220, feature= 2, thr= 15.06, gain=0.023179
tree= 0, node=221, feature= 3, thr= 86.02, gain=0.021064
tree= 0, node=222, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=223, feature= 5, thr= 90.00, gain=0.393969
tree= 0, node=228, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=229, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=230, feature= 0, thr= 84.33, gain=0.040527
tree= 0, node=231, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=236, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=237, feature= 6, thr=  9.65, gain=0.113482
tree= 0, node=246, feature= 3, thr= 99.02, gain=0.012102
tree= 0, node=247, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=260, feature= 6, thr= 84.24, gain=0.039556
tree= 0, node=261, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=278, feature= 2, thr=  0.10, gain=0.003773
tree= 0, node=279, feature= 5, thr= 45.41, gain=0.027732
tree= 0, node=284, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=285, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=306, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=307, feature= 5, thr= 95.25, gain=0.129368
tree= 0, node=310, feature= 4, thr= 60.18, gain=0.015115
tree= 0, node=311, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=332, feature= 0, thr= 59.76, gain=0.166891
tree= 0, node=333, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=334, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=335, feature= 5, thr= 64.71, gain=0.019756
tree= 0, node=340, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=341, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=342, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=343, feature= 5, thr= 63.06, gain=0.083256
tree= 0, node=348, feature= 5, thr= 88.78, gain=0.106248
tree= 0, node=349, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=352, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=353, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=354, feature= 0, thr=  1.96, gain=0.112550
tree= 0, node=355, feature= 0, thr= 22.82, gain=0.102674
tree= 0, node=356, feature= 3, thr=100.00, gain=0.000000
tree= 0, node=357, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=358, feature= 4, thr= 96.82, gain=0.078830
tree= 0, node=359, feature= 9, thr= 37.88, gain=0.232169
tree= 0, node=362, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=363, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=364, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=365, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=372, feature= 6, thr= 81.76, gain=0.296388
tree= 0, node=373, feature= 6, thr= 43.14, gain=0.427792
tree= 0, node=374, feature= 9, thr= 83.24, gain=0.003939
tree= 0, node=375, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=376, feature= 3, thr= 64.71, gain=0.101583
tree= 0, node=377, feature= 7, thr= 60.20, gain=0.062644
tree= 0, node=378, feature= 8, thr= 79.82, gain=0.123017
tree= 0, node=379, feature= 3, thr= 79.69, gain=0.383342
tree= 0, node=380, feature= 8, thr= 67.39, gain=0.279667
tree= 0, node=381, feature= 5, thr=100.00, gain=0.000000
tree= 0, node=382, feature= 6, thr= 52.24, gain=0.269728
tree= 0, node=383, feature= 2, thr= 74.29, gain=0.170108
tree= 0, node=392, feature=-1, thr= -1.00, gain=0.000000
