tree= 0, node=  1, feature= 6, thr= 25.49, gain=0.204801
tree= 0, node=  2, feature= 9, thr= 23.53, gain=0.523566
tree= 0, node=  3, feature= 4, thr= 43.14, gain=0.348202
tree= 0, node=  4, feature= 6, thr=  8.33, gain=0.097303
tree= 0, node=  5, feature= 9, thr= 56.78, gain=0.316310
tree= 0, node=  6, feature= 4, thr= 11.80, gain=0.123672
tree= 0, node=  7, feature= 6, thr= 82.59, gain=0.137537
tree= 0, node=  8, feature= 2, thr= 44.71, gain=0.020354
tree= 0, node=  9, feature= 9, thr=  0.45, gain=0.092265
tree= 0, node= 10, feature= 5, thr= 29.41, gain=0.242899
tree= 0, node= 11, feature= 9, thr= 70.49, gain=0.173868
tree= 0, node= 12, feature= 1, thr= 98.80, gain=0.337933
tree= 0, node= 13, feature= 1, thr= 98.61, gain=0.166762
tree= 0, node= 14, feature= 9, thr= 33.33, gain=0.331558
tree= 0, node= 15, feature= 1, thr= 76.47, gain=0.402543
tree= 0, node= 16, feature= 8, thr=  1.61, gain=0.047865
tree= 0, node= 17, feature= 2, thr= 68.73, gain=0.015185
tree= 0, node= 18, feature= 4, thr=  3.12, gain=0.283888
tree= 0, node= 19, feature= 6, thr= 17.16, gain=0.090088
tree= 0, node= 20, feature= 4, thr= 66.67, gain=0.227514
tree= 0, node= 21, feature= 2, thr= 52.94, gain=0.140343
tree= 0, node= 22, feature= 6, thr=  0.49, gain=0.031992
tree= 0, node= 23, feature= 6, thr= 23.04, gain=0.028743
tree= 0, node= 24, feature= 9, thr= 50.98, gain=0.560318
tree= 0, node= 25, feature= 8, thr= 90.20, gain=0.150214
tree= 0, node= 26, feature= 1, thr= 81.76, gain=0.055284
tree= 0, node= 27, feature= 2, thr= 31.37, gain=0.278319
tree= 0, node= 28, feature= 9, thr=  0.65, gain=0.157457
tree= 0, node= 29, feature= 5, thr= 98.04, gain=0.109684
tree= 0, node= 30, feature= 9, thr= 56.86, gain=0.188001
tree= 0, node= 31, feature= 2, thr= 23.53, gain=0.178502
tree= 0, node= 32, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 33, feature= 3, thr= 70.35, gain=0.036604
tree= 0, node= 34, feature= 1, thr= 82.35, gain=0.082118
tree= 0, node= 35, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 36, feature= 9, thr=  0.00, gain=0.000000
tree= 0, node= 37, feature= 6, thr= 20.29, gain=0.083261
tree= 0, node= 38, feature= 1, thr= 79.29, gain=0.128742
tree= 0, node= 39, feature= 1, thr= 82.12, gain=0.254859
tree= 0, node= 40, feature= 8, thr= 18.12, gain=0.358539
tree= 0, node= 41, feature= 2, thr= 39.14, gain=0.037556
tree= 0, node= 42, feature= 6, thr=  6.37, gain=0.077096
tree= 0, node= 43, feature= 9, thr= 43.45, gain=0.404186
tree= 0, node= 44, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 45, feature= 2, thr= 68.63, gain=0.157882
tree= 0, node= 46, feature= 5, thr= 27.06, gain=0.111474
tree= 0, node= 47, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 48, feature= 2, thr= 23.53, gain=0.400246
tree= 0, node= 49, feature= 0, thr= 57.18, gain=0.160756
tree= 0, node= 50, feature= 1, thr= 99.02, gain=0.043154
tree= 0, node= 51, feature= 6, thr= 65.18, gain=0.036805
tree= 0, node= 52, feature= 0, thr= 43.14, gain=0.569780
tree= 0, node= 53, feature= 2, thr= 27.45, gain=0.290397
tree= 0, node= 54, feature= 5, thr= 27.45, gain=0.474224
tree= 0, node= 55, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 56, feature= 7, thr= 29.06, gain=0.207505
tree= 0, node= 57, feature= 3, thr= 88.04, gain=0.458655
tree= 0, node= 58, feature= 1, thr= 58.82, gain=0.094416
tree= 0, node= 59, feature= 3, thr= 88.53, gain=0.489530
tree= 0, node= 60, feature= 4, thr= 53.63, gain=0.323308
tree= 0, node= 61, feature= 1, thr=  4.47, gain=0.161289
tree= 0, node= 62, feature= 0, thr= 23.53, gain=0.390829
tree= 0, node= 63, feature= 3, thr= 91.06, gain=0.222133
tree= 0, node= 66, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 67, feature= 1, thr= 95.06, gain=0.035789
tree= 0, node= 68, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 69, feature= 3, thr= 78.12, gain=0.012180
tree= 0, node= 72, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 73, feature= 6, thr= 14.02, gain=0.206449
tree= 0, node= 74, feature= 3, thr= 99.39, gain=0.100643
tree= 0, node= 75, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 76, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 77, feature= 2, thr= 53.92, gain=0.326975
tree= 0, node= 78, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 79, feature= 9, thr= 17.39, gain=0.121092
tree= 0, node= 80, feature= 8, thr=  8.12, gain=0.032962
tree= 0, node= 81, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 82, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 83, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 84, feature= 6, thr=  0.12, gain=0.017944
tree= 0, node= 85, feature= 1, thr= 98.25, gain=0.336359
tree= 0, node= 86, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 87, feature= 5, thr= 99.20, gain=0.215458
tree= 0, node= 90, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 91, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 92, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node= 93, feature=-1, thr= -1.00, gain=0.000000
